Brand,total_products,avg_rating,total_reviews,avg_reviews,avg_price,max_price,min_price,per,avg_rating_nor,avg_reviews_nor,avg_price_nor,total_productst_nor
gofriend,4,4.45,110,27.5,7.438,7.83,6.59,0.00016293942726791315,-0.7513060255645948,-0.2064046465193206,-0.6754288564765915,-0.20136392193529237
goggleyed,1,4.7,31,31.0,27.08,27.08,27.08,4.073485681697829e-05,0.14627742909845234,-0.17668851603091326,-0.06939931870357521,-0.278002152709314
gogogoal,1,4.4,13,13.0,7.81,7.81,7.81,4.073485681697829e-05,-0.9308227164972035,-0.32951432997129393,-0.6639512580623994,-0.278002152709314
gohzq,3,4.667,59,19.667,12.147,12.91,11.68,0.00012220457045093486,0.027796413082928826,-0.27290934655237625,-0.5301385045076914,-0.22690999885996624
gold's_gym,1,4.8,11,11.0,23.92,23.92,23.92,4.073485681697829e-05,0.5053108109636699,-0.34649497596466955,-0.16689719770585246,-0.278002152709314
golovejoy,2,5.0,28,14.0,14.23,16.95,11.51,8.146971363395658e-05,1.2233775746941082,-0.32102400697460615,-0.465870124140051,-0.25245607578464013
gonex,2,4.6,32,16.0,25.725,25.75,25.7,8.146971363395658e-05,-0.21275595276676842,-0.30404336098123047,-0.11120616238967822,-0.25245607578464013
goodbuy,2,4.5,74,37.0,0.0,0.0,0.0,8.146971363395658e-05,-0.571789334631986,-0.12574657805078637,-0.9049191172420784,-0.25245607578464013
goodoi,3,4.567,40,13.333,35.33,35.92,34.9,0.00012220457045093486,-0.33123696878228875,-0.3266870524133969,0.18514419451439568,-0.22690999885996624
goose,5,4.58,141,28.2,31.888,33.4,31.1,0.00020367428408489145,-0.2845626291398107,-0.20046142042163917,0.07894555542394054,-0.1758178450106185
gore,4,4.75,118,29.5,63.788,149.66,34.89,0.00016293942726791315,0.3257941200310611,-0.189424000525945,1.0631804732000947,-0.20136392193529237
gore(r)wear,5,4.86,52,10.4,59.61,72.17,21.73,0.00020367428408489145,0.720730840082803,-0.3515891697626823,0.9342734673546785,-0.1758178450106185
gore_wear,9,4.678,467,51.889,157.801,249.64,18.81,0.0003666137113528046,0.06729008508810333,0.0006658410468985078,3.963834934795379,-0.073633537311923
gosopin,26,4.662,604,23.231,15.847,26.37,13.56,0.0010591062772414355,0.009844743989668265,-0.24264983539218088,-0.4159795955493288,0.3606497704075328
grace_folly,1,4.9,25,25.0,21.79,21.79,21.79,4.073485681697829e-05,0.8643441928288906,-0.22763045401104015,-0.23261570475485593,-0.278002152709314
grat.unic,9,4.556,553,61.444,16.493,18.42,15.72,0.0003666137113528046,-0.37073064078746326,0.08179087728025057,-0.3960480671203822,-0.073633537311923
gray_style,4,4.5,140,35.0,7.728,7.81,7.62,0.00016293942726791315,-0.571789334631986,-0.14272722404416202,-0.6664812663149902,-0.20136392193529237
grays,1,4.3,58,58.0,33.81,33.81,33.81,4.073485681697829e-05,-1.2898560983624243,0.05255020487965772,0.1382464805639333,-0.278002152709314
grebarley,1,4.9,12,12.0,12.91,12.91,12.91,4.073485681697829e-05,0.8643441928288906,-0.33800465296798177,-0.5065970862549264,-0.278002152709314
green_label_organic,1,5.0,6,6.0,24.93,24.93,24.93,4.073485681697829e-05,1.2233775746941082,-0.38894659094810863,-0.1357349009361373,-0.278002152709314
greg_norman,5,4.6,179,35.8,28.07,28.85,25.88,0.00020367428408489145,-0.21275595276676842,-0.1359349656468118,-0.03885409711741865,-0.1758178450106185
gregster,13,4.8,108,8.308,23.024,32.06,13.05,0.0005295531386207178,0.5053108109636699,-0.36935092547175313,-0.194542165929283,0.02855077038677249
grin&bear,19,4.416,2361,124.263,24.595,51.08,0.0,0.0007739622795225875,-0.8733773753987685,0.6151444776091824,-0.14607091026074584,0.18182723193481573
gs_equestrian,11,4.409,1005,91.364,23.098,25.9,21.55,0.00044808342498676117,-0.8985097121293358,0.33582134134115,-0.19225898775011582,-0.022541383462575258
guinness_official_merchandise,3,4.8,38,12.667,48.03,49.1,45.97,0.00012220457045093486,0.5053108109636699,-0.33234160752919095,0.5769869360741813,-0.22690999885996624
gul,36,4.694,1799,49.972,67.524,122.51,0.0,0.0014664548454112183,0.12473542618653839,-0.015610108137752047,1.178450117488863,0.6161105396542715
guy_harvey,1,5.0,2,2.0,18.97,18.97,18.97,4.073485681697829e-05,1.2233775746941082,-0.42290788293485987,-0.3196233056366351,-0.278002152709314
h.miles,38,4.826,1081,28.447,19.539,27.59,0.0,0.001547924559045175,0.5986594902486261,-0.19836431064145726,-0.30206751666438947,0.6672026935036193
h_m_fashion,4,4.375,359,89.75,20.885,21.8,19.87,0.00016293942726791315,-1.0205810619635096,0.32211796002449583,-0.26053835681088783,-0.20136392193529237
habikox,1,5.0,9,9.0,10.42,10.42,10.42,4.073485681697829e-05,1.2233775746941082,-0.36347562195804517,-0.5834229466079868,-0.278002152709314
hagen,13,4.881,70,5.385,29.203,70.0,11.97,0.0005295531386207178,0.7961278502744986,-0.39416813959107166,-0.00389678796881734,0.02855077038677249
haine,3,4.8,40,13.333,21.067,21.78,20.22,0.00012220457045093486,0.5053108109636699,-0.3266870524133969,-0.2549229726405035,-0.22690999885996624
haines,26,4.538,1770,68.077,28.283,33.15,0.0,0.0010591062772414355,-0.4353566495232019,0.1381071897172808,-0.03228224641251828,0.3606497704075328
hamax,1,4.6,30,30.0,42.37,42.37,42.37,4.073485681697829e-05,-0.21275595276676842,-0.1851788390276011,0.40235465912706414,-0.278002152709314
hamkaw,1,5.0,9,9.0,25.69,25.69,25.69,4.073485681697829e-05,1.2233775746941082,-0.36347562195804517,-0.11228604396090598,-0.278002152709314
hanpure,5,4.78,64,12.8,20.578,24.21,17.45,0.00020367428408489145,0.4335041345906277,-0.3312123945706315,-0.2700104608785142,-0.1758178450106185
happy_sailed,96,4.511,2615,27.24,21.544,32.59,12.01,0.0039105462544299155,-0.5322956626268115,-0.20861213049845947,-0.2402057295126281,2.1488751551347036
hari,5,4.56,452,90.4,14.546,15.08,13.67,0.00020367428408489145,-0.35636930551285606,0.327636669972343,-0.45612033623982334,-0.1758178450106185
hari_deals,1,4.5,17,17.0,10.26,10.26,10.26,4.073485681697829e-05,-0.571789334631986,-0.2955530379845427,-0.5883595480764564,-0.278002152709314
harry_hall,1,4.8,16,16.0,51.0,51.0,51.0,4.073485681697829e-05,0.5053108109636699,-0.30404336098123047,0.6686226008326508,-0.278002152709314
harrystore,8,4.712,189,23.625,12.381,14.39,1.7,0.0003258788545358263,0.18936143492227706,-0.23930464813148591,-0.5229187248600544,-0.09917961423659688
harrystore_women_tops,2,4.7,18,9.0,3.81,3.82,3.8,8.146971363395658e-05,0.14627742909845234,-0.36347562195804517,-0.7873662947741428,-0.25245607578464013
harvey_jame,1,4.8,32,32.0,20.53,20.53,20.53,4.073485681697829e-05,0.5053108109636699,-0.16819819303422545,-0.27149144131905506,-0.278002152709314
hasagei,10,4.49,430,43.0,16.87,17.97,14.75,0.0004073485681697829,-0.6076926728185071,-0.0748046400706595,-0.38441619991030035,-0.048087460387249134
hasizhe,3,4.767,41,13.667,19.937,20.24,19.57,0.00012220457045093486,0.38682979494814956,-0.32385128453250317,-0.28978772051157103,-0.22690999885996624
hauea,3,5.0,26,8.667,28.22,34.69,17.86,0.00012220457045093486,1.2233775746941082,-0.3663028995159422,-0.034226033240728315,-0.22690999885996624
hawiton,33,4.745,618,18.727,15.902,36.75,7.36,0.0013442502749602835,0.30784245093780055,-0.2808902501692628,-0.4142826387945423,0.53947230888025
hbf,2,4.5,820,410.0,8.445,9.14,7.75,8.146971363395658e-05,-0.571789334631986,3.0411438997137683,-0.6443591209844101,-0.25245607578464013
hduk_mens_socks,6,4.467,1804,300.667,0.0,0.0,0.0,0.0002444091409018697,-0.6902703506475095,2.1128714155168993,-0.9049191172420784,-0.1502717680859446
head,12,4.492,1551,129.25,15.711,33.49,11.9,0.0004888182818037394,-0.6005120051812035,0.6574857183936645,-0.420175706797528,0.0030046934620986156
heart&_soul,1,4.7,44,44.0,20.98,20.98,20.98,4.073485681697829e-05,0.14627742909845234,-0.06631431707397169,-0.25760724968898396,-0.278002152709314
heat_holders,3,4.667,137,45.667,14.047,16.56,9.04,0.00012220457045093486,0.027796413082928826,-0.05216094863849308,-0.4715163620696133,-0.22690999885996624
heathyoga,7,4.671,619,88.429,19.254,20.94,18.13,0.00028514399771884804,0.04215774835753919,0.31090224334587124,-0.3108608380301012,-0.12472569116127075
heatmax,3,4.367,1261,420.333,1.7,2.55,0.0,0.00012220457045093486,-1.049303732512727,3.128874407238544,-0.8524677266395875,-0.22690999885996624
hebey,1,4.3,30,30.0,0.0,0.0,0.0,4.073485681697829e-05,-1.2898560983624243,-0.1851788390276011,-0.9049191172420784,-0.278002152709314
hee_grand,1,4.3,42,42.0,0.0,0.0,0.0,4.073485681697829e-05,-1.2898560983624243,-0.08329496306734731,-0.9049191172420784,-0.278002152709314
heekpek,5,4.44,164,32.8,15.172,15.64,14.7,0.00020367428408489145,-0.7872093637511158,-0.16140593463687522,-0.43680588299443546,-0.1758178450106185
helikon_tex,55,4.593,9972,181.309,73.064,96.67,0.0,0.0022404171249338057,-0.23788828949733257,1.0994834432782354,1.3493799433346276,1.1014860012230752
helly_hansen,89,4.561,5913,66.438,143.781,382.0,0.0,0.0036254022567110676,-0.3527789716942027,0.12419155032570951,3.531265231120719,1.9700526166619867
help_for_heroes,10,4.84,123,12.3,46.85,49.64,36.51,0.0004073485681697829,0.6489241637097576,-0.3354575560689754,0.540579500244217,-0.048087460387249134
henbury,17,4.671,911,53.588,31.048,33.49,28.36,0.0006924925658886309,0.04215774835753919,0.015090899818271088,0.0530283977144743,0.13073507808546797
henchgripz,7,4.6,170,24.286,32.217,32.61,31.17,0.00028514399771884804,-0.21275595276676842,-0.23369254463067524,0.08909644219348134,-0.12472569116127075
hengxin,1,4.6,51,51.0,43.09,43.09,43.09,4.073485681697829e-05,-0.21275595276676842,-0.006882056097156984,0.4245693657351782,-0.278002152709314
henleys,27,4.63,2411,89.296,12.739,17.09,9.13,0.0010998411340584137,-0.10504593820720187,0.31826335338399964,-0.5118730790743534,0.3861958473322067
hersvin,5,4.9,83,16.6,14.382,14.82,14.04,0.00020367428408489145,0.8643441928288906,-0.2989491671832178,-0.4611803527450048,-0.1758178450106185
hestra,3,4.6,72,24.0,145.437,146.43,144.94,0.00012220457045093486,-0.21275595276676842,-0.23612077700772796,3.5823590563193806,-0.22690999885996624
hetaida,2,5.0,28,14.0,20.315,20.99,19.64,8.146971363395658e-05,1.2233775746941082,-0.32102400697460615,-0.2781249995423113,-0.25245607578464013
hibbent,9,4.767,127,14.111,27.432,39.19,21.25,0.0003666137113528046,0.38682979494814956,-0.3200815811219737,-0.05853879547294178,-0.073633537311923
hibote,4,4.475,99,24.75,11.495,11.81,10.75,0.00016293942726791315,-0.661547680098292,-0.2297530347602121,-0.5502551554917056,-0.20136392193529237
highlander,23,4.483,2268,98.609,35.672,82.34,6.55,0.0009369017067905007,-0.6328250095490744,0.3973337314521531,0.19569618015324972,0.2840115396335112
highliving,3,5.0,25,8.333,7.577,7.7,7.45,0.00012220457045093486,1.2233775746941082,-0.369138667396836,-0.6711401839508583,-0.22690999885996624
hiistandd,6,5.0,53,8.833,15.922,18.58,8.93,0.0002444091409018697,1.2233775746941082,-0.36489350589849207,-0.41366556361098356,-0.1502717680859446
hikaro,11,4.745,216,19.636,33.193,58.47,20.12,0.00044808342498676117,0.30784245093780055,-0.2731725465652736,0.11920971115114672,-0.022541383462575258
hikzeu,1,5.0,10,10.0,18.51,18.51,18.51,4.073485681697829e-05,1.2233775746941082,-0.3549852989613574,-0.3338160348584855,-0.278002152709314
hilly,16,4.481,701,43.812,14.184,17.35,12.53,0.0006517577090716526,-0.640005677186378,-0.06791049779734902,-0.4672893970622361,0.1051890011607941
hippytree,3,4.967,16,5.333,58.977,68.0,49.93,0.00012220457045093486,1.1048965586785846,-0.39460963638689944,0.9147430377950451,-0.22690999885996624
hiskywin,1,4.7,16,16.0,21.63,21.63,21.63,4.073485681697829e-05,0.14627742909845234,-0.30404336098123047,-0.23755230622332568,-0.278002152709314
hisshe,1,4.2,48,48.0,15.49,15.49,15.49,4.073485681697829e-05,-1.648889480227642,-0.032353025087220426,-0.42699438757585184,-0.278002152709314
hiturbo,1,5.0,6,6.0,38.3,38.3,38.3,4.073485681697829e-05,1.2233775746941082,-0.38894659094810863,0.2767798592728652,-0.278002152709314
hiwill,1,4.5,319,319.0,9.04,9.04,9.04,4.073485681697829e-05,-0.571789334631986,2.268524507015177,-0.6260011342735382,-0.278002152709314
hj_hall,1,4.8,27,27.0,11.74,11.74,11.74,4.073485681697829e-05,0.5053108109636699,-0.21064980801766453,-0.5426959844931114,-0.278002152709314
hmiya,9,4.856,272,30.222,19.65,25.53,15.73,0.0003666137113528046,0.7063695048081926,-0.18329398732233637,-0.2986427493956387,-0.073633537311923
hoerev,18,4.389,4661,258.944,16.478,19.7,14.1,0.0007332274227056092,-0.970316388502378,1.758629669126094,-0.3965108735080512,0.15628115501014186
holden,2,5.0,4,2.0,374.95,399.95,349.95,8.146971363395658e-05,1.2233775746941082,-0.42290788293485987,10.663697886524973,-0.25245607578464013
holebrook,2,5.0,16,8.0,142.19,143.61,140.77,8.146971363395658e-05,1.2233775746941082,-0.371965944954733,3.4821769002686223,-0.25245607578464013
holure,1,4.6,28,28.0,11.63,11.63,11.63,4.073485681697829e-05,-0.21275595276676842,-0.20215948502097672,-0.5460898980026844,-0.278002152709314
home_ware_outlet,2,4.2,228,114.0,11.395,11.81,10.98,8.146971363395658e-05,-1.648889480227642,0.5280082926941754,-0.5533405314094992,-0.25245607578464013
homebaby,2,4.75,21,10.5,7.2,7.24,7.16,8.146971363395658e-05,0.3257941200310611,-0.35074013746301347,-0.6827720511609402,-0.25245607578464013
honfon,4,4.3,240,60.0,25.783,25.99,25.5,0.00016293942726791315,-1.2898560983624243,0.06953085087303335,-0.10941664435735794,-0.20136392193529237
honyar,2,4.5,129,64.5,11.615,11.62,11.61,8.146971363395658e-05,-0.571789334631986,0.1077373043581285,-0.5465527043903534,-0.25245607578464013
hoodie,1,4.9,34,34.0,0.0,0.0,0.0,4.073485681697829e-05,0.8643441928288906,-0.15121754704084983,-0.9049191172420784,-0.278002152709314
hook_&_tackle,2,4.7,36,18.0,32.375,32.39,32.36,8.146971363395658e-05,0.14627742909845234,-0.28706271498785485,0.09397133614359525,-0.25245607578464013
hoplynn,1,4.6,83,83.0,20.83,20.83,20.83,4.073485681697829e-05,-0.21275595276676842,0.26480827979685306,-0.26223531356567437,-0.278002152709314
hopmore,2,4.8,19,9.5,5.9,7.27,4.53,8.146971363395658e-05,0.5053108109636699,-0.3592304604597013,-0.7228819380922568,-0.25245607578464013
horseware,3,5.0,63,21.0,72.833,75.61,70.71,0.00012220457045093486,1.2233775746941082,-0.2615917459977914,1.3422527249645246,-0.22690999885996624
horze,1,4.4,69,69.0,42.69,42.69,42.69,4.073485681697829e-05,-0.9308227164972035,0.14594375784322366,0.41222786206400364,-0.278002152709314
hot_chillys,1,5.0,8,8.0,32.0,32.0,32.0,4.073485681697829e-05,1.2233775746941082,-0.371965944954733,0.0824011764518693,-0.278002152709314
hoter,3,4.433,207,69.0,6.06,6.53,5.21,0.00012220457045093486,-0.8123417004816832,0.14594375784322366,-0.7179453366237871,-0.22690999885996624
hothands,2,4.65,74,37.0,19.92,39.84,0.0,8.146971363395658e-05,-0.03323926183415644,-0.12574657805078637,-0.2903122344175959,-0.25245607578464013
hotwheels,1,4.7,718,718.0,26.8,26.8,26.8,4.073485681697829e-05,0.14627742909845234,5.656163382693615,-0.07803837127339719,-0.278002152709314
hougood,1,5.0,6,6.0,26.08,26.08,26.08,4.073485681697829e-05,1.2233775746941082,-0.38894659094810863,-0.10025307788151108,-0.278002152709314
hovnee,1,5.0,10,10.0,19.64,19.64,19.64,4.073485681697829e-05,1.2233775746941082,-0.3549852989613574,-0.298951286987418,-0.278002152709314
howler_brothers,3,4.567,6,2.0,61.23,89.93,43.83,0.00012220457045093486,-0.33123696878228875,-0.42290788293485987,0.9842565572229346,-0.22690999885996624
hownew_x,9,4.589,578,64.222,15.452,16.57,13.46,0.0003666137113528046,-0.25224962477193974,0.10537699456504925,-0.4281668304246134,-0.073633537311923
hually,2,5.0,16,8.0,10.355,10.89,9.82,8.146971363395658e-05,1.2233775746941082,-0.371965944954733,-0.5854284409545525,-0.25245607578464013
huating,2,5.0,36,18.0,30.87,31.04,30.7,8.146971363395658e-05,1.2233775746941082,-0.28706271498785485,0.0475364285808018,-0.25245607578464013
huge_sports,3,4.533,97,32.333,25.0,25.11,24.89,0.00012220457045093486,-0.4533083186164625,-0.16537091547632843,-0.13357513779368177,-0.22690999885996624
hugesports,5,4.5,129,25.8,23.482,23.7,23.27,0.00020367428408489145,-0.571789334631986,-0.2208381956136899,-0.18041114422578844,-0.1758178450106185
huk,1,5.0,4,4.0,60.0,60.0,60.0,4.073485681697829e-05,1.2233775746941082,-0.40592723694148425,0.9463064334340736,-0.278002152709314
hump,7,4.914,72,10.286,73.439,76.59,69.37,0.00028514399771884804,0.9146088662900189,-0.35255706658430463,1.3609501030263536,-0.12472569116127075
huntadeal,2,4.4,47,23.5,30.045,30.18,29.91,8.146971363395658e-05,-0.9308227164972035,-0.24036593850607188,0.02208207725900473,-0.25245607578464013
hunter,9,4.522,4313,479.222,42.331,62.22,23.88,0.0003666137113528046,-0.492801990621637,3.628861038190492,0.4011513625191248,-0.073633537311923
hurdilen,4,4.775,56,14.0,14.025,18.39,10.38,0.00016293942726791315,0.41555246549736713,-0.32102400697460615,-0.4721951447715279,-0.20136392193529237
hurley,18,4.714,102,5.667,36.153,100.0,12.97,0.0007332274227056092,0.19654210255958382,-0.39177386850600565,0.2105368383178369,0.15628115501014186
husdow,1,4.7,12,12.0,14.04,14.04,14.04,4.073485681697829e-05,0.14627742909845234,-0.33800465296798177,-0.4717323383838589,-0.278002152709314
huub,1,5.0,8,8.0,30.02,30.02,30.02,4.073485681697829e-05,1.2233775746941082,-0.371965944954733,0.02131073327955627,-0.278002152709314
hycles,2,4.55,34,17.0,13.84,14.45,13.23,8.146971363395658e-05,-0.3922726436993772,-0.2955530379845427,-0.47790309021944605,-0.25245607578464013
hylaea,2,4.45,82,41.0,14.03,15.74,12.32,8.146971363395658e-05,-0.7513060255645948,-0.09178528606403513,-0.47204087597563826,-0.25245607578464013
hzhy,1,5.0,8,8.0,12.64,12.64,12.64,4.073485681697829e-05,1.2233775746941082,-0.371965944954733,-0.5149276012329691,-0.278002152709314
höhenhorn,2,4.7,32,16.0,36.625,36.73,36.52,8.146971363395658e-05,0.14627742909845234,-0.30404336098123047,0.22509981264982268,-0.25245607578464013
i_&_i_sports,5,4.62,240,48.0,21.268,24.86,19.52,0.00020367428408489145,-0.14094927639372298,-0.032353025087220426,-0.2487213670457384,-0.1758178450106185
i_kua_fly,4,4.6,78,19.5,17.18,17.23,17.09,0.00016293942726791315,-0.21275595276676842,-0.27432723049282315,-0.37485153456514025,-0.20136392193529237
i_sports,31,4.639,1191,38.419,22.477,26.35,0.0,0.001262780561326327,-0.07273293383933095,-0.11369880971848641,-0.21141917219961395,0.4883801550309022
i_swim,1,4.2,3390,3390.0,15.27,15.27,15.27,4.073485681697829e-05,-1.648889480227642,28.342306429843454,-0.4337822145949978,-0.278002152709314
ibasingo,1,3.8,10,10.0,10.38,10.38,10.38,4.073485681697829e-05,-3.0850230076885183,-0.3549852989613574,-0.5846570969751042,-0.278002152709314
ibaste,2,4.7,22,11.0,21.055,21.19,20.92,8.146971363395658e-05,0.14627742909845234,-0.34649497596466955,-0.2552932177506388,-0.25245607578464013
ibcb,1,5.0,12,12.0,9.79,9.79,9.79,4.073485681697829e-05,1.2233775746941082,-0.33800465296798177,-0.6028608148900864,-0.278002152709314
ibex,1,5.0,3,3.0,79.73,79.73,79.73,4.073485681697829e-05,1.2233775746941082,-0.4144175599381721,1.5550511020147484,-0.278002152709314
icebreaker,114,4.815,3522,30.895,98.245,239.73,21.02,0.004643773677135525,0.5591658182434548,-0.1775799999455655,2.126308453194231,2.6087045397788335
iceunicorn,1,4.9,24,24.0,19.0,19.0,19.0,4.073485681697829e-05,0.8643441928288906,-0.23612077700772796,-0.31869769286129696,-0.278002152709314
